Date,Open,High,Low,Close,Adj Close,Volume
2021-05-04,3.750000,3.910000,2.410000,2.900000,2.900000,4573100
2021-05-05,3.100000,3.730000,2.960000,3.580000,3.580000,3752000
2021-05-06,5.220000,5.600000,3.400000,3.610000,3.610000,41259200
2021-05-07,3.220000,3.790000,2.875000,3.700000,3.700000,8957500
2021-05-10,4.880000,4.910000,3.860000,4.570000,4.570000,23111300
2021-05-11,3.710000,4.325000,3.670000,4.180000,4.180000,2611700
2021-05-12,3.894000,4.350000,3.750000,4.140000,4.140000,3048900
2021-05-13,4.050000,4.350000,3.620000,3.800000,3.800000,1343000
2021-05-14,3.830000,3.900000,3.320000,3.430000,3.430000,1062700
2021-05-17,3.770000,3.970000,3.520000,3.650000,3.650000,1626800
2021-05-18,3.630000,3.660000,3.440000,3.450000,3.450000,619600
2021-05-19,3.400000,3.410000,3.030000,3.130000,3.130000,897700
2021-05-20,3.160000,3.282000,3.090000,3.130000,3.130000,479700
2021-05-21,3.120000,3.140000,2.940000,3.070000,3.070000,585600
2021-05-24,3.050000,3.070000,2.730000,2.860000,2.860000,651900
2021-05-25,2.860000,3.090000,2.750000,3.000000,3.000000,700600
2021-05-26,2.970000,3.240000,2.880000,3.190000,3.190000,608000
2021-05-27,3.130000,3.150000,2.930000,3.040000,3.040000,311700
2021-05-28,2.970000,2.990000,2.810000,2.830000,2.830000,617900
2021-06-01,2.880000,2.980000,2.830000,2.920000,2.920000,631000
2021-06-02,2.920000,3.100000,2.920000,2.940000,2.940000,572100
2021-06-03,3.010000,3.100000,2.830000,3.030000,3.030000,491900
2021-06-04,3.030000,3.200000,2.920000,3.170000,3.170000,366800
2021-06-07,3.370000,3.680000,3.340000,3.490000,3.490000,1214700
2021-06-08,3.564000,3.600000,3.230000,3.330000,3.330000,651400
2021-06-09,3.320000,3.400000,3.240000,3.290000,3.290000,358200
2021-06-10,3.280000,3.705000,3.130000,3.620000,3.620000,1872200
2021-06-11,3.660000,3.730000,3.430000,3.510000,3.510000,304000
2021-06-14,3.510000,3.600000,3.310000,3.410000,3.410000,220900
2021-06-15,5.140000,7.000000,4.660000,6.970000,6.970000,198807100
2021-06-16,5.870000,9.220000,5.650000,6.690000,6.690000,74504200
2021-06-17,6.350000,7.140000,5.800000,6.150000,6.150000,9817600
2021-06-18,6.130000,8.560000,6.011000,7.960000,7.960000,54089000
2021-06-21,8.030000,8.900000,7.000000,7.800000,7.800000,20550400
2021-06-22,9.480000,16.450001,9.030000,16.290001,16.290001,216500800
2021-06-23,14.070000,14.730000,11.310000,12.010000,12.010000,45401000
2021-06-24,11.900000,13.750000,11.150000,12.850000,12.850000,29969100
2021-06-25,12.780000,20.750000,12.700000,17.100000,17.100000,89875700
2021-06-28,19.820000,22.500000,17.750000,18.590000,18.590000,38392500
2021-06-29,18.379999,18.389000,15.350000,15.900000,15.900000,8080600
2021-06-30,14.730000,17.250000,13.700000,14.720000,14.720000,9338800
2021-07-01,14.768000,15.590000,13.780000,14.020000,14.020000,3914900
2021-07-02,14.150000,16.379999,14.020000,14.210000,14.210000,9251900
2021-07-06,15.360000,16.190001,13.320000,13.610000,13.610000,4037800
2021-07-07,14.210000,17.950001,13.750000,14.870000,14.870000,27297300
2021-07-08,14.308000,15.160000,13.000000,13.760000,13.760000,5086000
2021-07-09,14.594000,15.930000,13.750000,14.060000,14.060000,5441000
2021-07-12,14.250000,14.670000,12.300000,12.760000,12.760000,2543500
2021-07-13,13.020000,13.050000,10.200000,10.200000,10.200000,2860500
2021-07-14,10.610000,12.480000,10.200000,10.340000,10.340000,4637700
2021-07-15,10.640000,10.900000,8.650000,8.700000,8.700000,2504300
2021-07-16,9.015000,10.490000,7.920000,9.180000,9.180000,8687700
2021-07-19,8.630000,12.400000,8.550000,12.050000,12.050000,9846100
2021-07-20,12.000000,13.840000,11.000000,11.190000,11.190000,7233700
2021-07-21,11.100000,11.640000,10.360000,11.100000,11.100000,2791200
2021-07-22,11.058000,11.180000,9.764000,9.940000,9.940000,2165600
2021-07-23,9.940000,10.920000,9.820000,10.680000,10.680000,2332100
2021-07-26,10.510000,10.560000,9.750000,9.760000,9.760000,1207400
2021-07-27,9.900000,10.840000,9.470000,10.500000,10.500000,1570000
2021-07-28,10.320000,10.750000,9.810000,10.100000,10.100000,1044100
2021-07-29,10.100000,10.500000,9.860000,9.860000,9.860000,965000
2021-07-30,9.720000,10.120000,9.610000,9.770000,9.770000,667000
