Date,Open,High,Low,Close,Adj Close,Volume
2017-09-05,79.300003,80.470001,74.900002,78.089996,77.378601,1463800
2017-09-06,79.820000,80.489998,76.341003,79.089996,78.369492,1146300
2017-09-07,79.099998,79.900002,76.529999,79.199997,78.478477,1086200
2017-09-08,78.699997,80.250000,77.210999,77.650002,76.942604,742200
2017-09-11,79.750000,79.790001,76.260002,77.989998,77.279510,844500
2017-09-12,77.279999,78.059998,75.190002,76.910004,76.209351,898300
2017-09-13,76.669998,78.199997,76.401001,77.000000,76.298523,454400
2017-09-14,76.510002,78.017998,74.750000,76.250000,75.555359,718300
2017-09-15,76.000000,78.099998,75.199997,77.500000,76.793968,583200
2017-09-18,78.000000,80.389999,77.430000,78.779999,78.062302,1205300
2017-09-19,78.739998,79.059998,76.510002,77.389999,76.684967,883400
2017-09-20,78.209999,81.800003,78.000000,81.410004,80.668358,1415000
2017-09-21,81.750000,83.071999,79.620003,79.769997,79.043282,830300
2017-09-22,79.139999,79.139999,77.059998,77.830002,77.120964,859200
2017-09-25,78.000000,80.769997,76.480003,78.809998,78.092026,1261300
2017-09-26,79.029999,79.747002,75.349998,76.239998,75.545448,1381400
2017-09-27,77.220001,80.330002,76.734001,79.480003,78.755936,1067700
2017-09-28,79.400002,84.699997,78.629997,83.500000,82.739304,1148100
2017-09-29,83.599998,85.760002,82.540001,85.470001,84.691368,915400
2017-10-02,86.449997,89.989998,85.849998,89.800003,88.981918,1416200
2017-10-03,90.360001,90.931999,86.655998,89.050003,88.238747,1090700
2017-10-04,88.550003,91.059998,87.221001,90.349998,89.526917,854700
2017-10-05,91.500000,91.989998,89.250000,91.160004,90.329536,1122600
2017-10-06,90.000000,92.559998,89.300003,90.430000,89.606171,943100
2017-10-09,91.180000,91.410004,88.190002,88.650002,87.842392,854600
2017-10-10,89.430000,89.910004,86.419998,88.500000,87.693764,920400
2017-10-11,88.230003,89.000000,87.059998,87.779999,86.980324,603000
2017-10-12,87.440002,88.105003,86.150002,87.500000,86.702866,570700
2017-10-13,87.529999,87.699997,85.260002,85.480003,84.701286,741700
2017-10-16,86.190002,91.000000,84.570999,86.279999,85.493980,1759700
2017-10-17,86.010002,87.800003,85.199997,85.879997,85.097618,631600
2017-10-18,87.099998,87.989998,83.680000,84.279999,83.512199,1143700
2017-10-19,83.010002,84.000000,80.099998,82.639999,81.887138,868900
2017-10-20,82.480003,83.330002,79.849998,82.389999,81.639412,746000
2017-10-23,82.680000,82.932999,78.700996,78.949997,78.230751,868100
2017-10-24,79.900002,80.000000,75.449997,76.760002,76.060715,1420000
2017-10-25,76.800003,77.778999,72.680000,74.739998,74.059113,1162200
2017-10-26,72.129997,74.610001,70.330002,71.800003,71.145897,1517200
2017-10-27,72.190002,77.489998,71.825996,77.070000,76.367889,1115800
2017-10-30,72.190002,80.489998,72.190002,77.599998,76.893059,1168200
2017-10-31,78.250000,80.824997,75.885002,76.639999,75.941795,915700
2017-11-01,78.470001,79.510002,72.099998,73.400002,72.731323,1341800
2017-11-02,73.720001,77.900002,72.500000,77.000000,76.298523,797800
2017-11-03,76.970001,82.279999,76.339996,81.989998,81.243057,1300600
2017-11-06,82.349998,82.900002,79.870003,80.019997,79.291008,795700
2017-11-07,79.739998,80.199997,76.500000,77.650002,76.942604,842000
2017-11-08,77.500000,78.250000,74.100998,75.099998,74.415825,875600
2017-11-09,74.010002,75.249001,71.300003,74.089996,73.415031,1151200
2017-11-10,73.800003,74.419998,71.550003,73.919998,73.246574,1134100
2017-11-13,72.849998,73.169998,70.029999,70.959999,70.313553,1453200
2017-11-14,70.010002,70.440002,62.910000,66.559998,65.953636,2961500
2017-11-15,64.250000,68.220001,62.700001,66.730003,66.122086,1967300
2017-11-16,68.750000,71.199997,67.541000,70.180000,69.540665,1516900
2017-11-17,70.000000,70.599998,68.000000,70.139999,69.501022,961000
2017-11-20,70.120003,70.364998,67.500000,68.489998,67.866051,962700
2017-11-21,69.199997,70.489998,68.849998,69.480003,68.847031,866900
2017-11-22,69.550003,71.087997,68.949997,70.760002,70.115372,651400
2017-11-24,71.209999,72.300003,70.432999,71.419998,70.769356,540100
2017-11-27,71.300003,72.800003,69.150002,69.389999,68.757851,932800
2017-11-28,70.099998,70.260002,66.762001,69.760002,69.124481,1195400
2017-11-29,70.790001,72.250000,67.089996,68.790001,68.163322,1088900
2017-11-30,69.639999,74.800003,69.599998,74.680000,73.999664,1393500
2017-12-01,74.349998,76.800003,67.750000,74.900002,74.217651,2093000
2017-12-04,77.279999,79.400002,69.170998,69.650002,69.015480,1839200
2017-12-05,69.809998,72.790001,66.250000,66.849998,66.240997,1374900
2017-12-06,66.489998,67.289001,62.700001,65.790001,65.190643,1813000
2017-12-07,67.300003,71.900002,66.190002,71.419998,70.769356,1603600
2017-12-08,72.650002,77.089996,72.330002,75.699997,75.010368,1548700
2017-12-11,78.500000,78.907997,73.019997,73.419998,72.751129,1481200
2017-12-12,74.199997,74.199997,68.879997,69.709999,69.074936,1409300
2017-12-13,69.110001,74.000000,69.050003,72.730003,72.205185,1150000
